transaction_id,customer_id,store_id,product_id,transaction_date,channel,quantity,discount_pct,year_month
T0004006,C00239,S021,P0076,2025-10-03,Mobile,1,0.0,2025-10
T0036876,C00215,S001,P0108,2025-10-03,Online,1,0.0,2025-10
T0016636,C00232,S018,P0063,2025-10-03,InStore,1,0.0,2025-10
T0015455,C00102,S032,P0106,2025-10-03,Online,1,0.0,2025-10
T0035252,C00223,S049,P0002,2025-10-03,Online,1,0.0,2025-10
T0036867,C00074,S045,P0242,2025-10-03,InStore,2,0.0,2025-10
T0008415,C00139,S047,P0010,2025-10-03,Mobile,3,0.0,2025-10
T0006032,C00189,S036,P0224,2025-10-03,InStore,3,0.0,2025-10
T0005434,C00099,S022,P0201,2025-10-03,InStore,3,0.05,2025-10
T0002164,C00184,S025,P0117,2025-10-03,Online,1,0.0,2025-10
T0015611,C00119,S027,P0207,2025-10-03,Online,1,0.0,2025-10
T0046039,C00237,S024,P0182,2025-10-03,Online,1,0.0,2025-10
T0027073,C00184,S048,P0202,2025-10-03,InStore,2,0.0,2025-10
T0042918,C00047,S023,P0097,2025-10-03,InStore,1,0.0,2025-10
T0003999,C00080,S012,P0220,2025-10-03,Online,1,0.0,2025-10
T0003946,C00114,S032,P0235,2025-10-03,Online,3,0.0,2025-10
T0048316,C00250,S040,P0087,2025-10-03,Mobile,2,0.0,2025-10
T0032517,C00052,S018,P0127,2025-10-03,Mobile,1,0.0,2025-10
T0046709,C00101,S030,P0126,2025-10-03,Mobile,2,0.0,2025-10
T0040886,C00099,S009,P0156,2025-10-03,InStore,1,0.0,2025-10
T0029973,C00108,S030,P0108,2025-10-03,Online,1,0.0,2025-10
T0030534,C00153,S024,P0105,2025-10-03,Online,3,0.0,2025-10
T0046138,C00063,S022,P0128,2025-10-03,InStore,1,0.05,2025-10
T0040902,C00007,S028,P0056,2025-10-03,Mobile,2,0.0,2025-10
T0015248,C00101,S016,P0126,2025-10-03,Online,3,0.0,2025-10
T0015319,C00233,S017,P0121,2025-10-03,InStore,1,0.0,2025-10
T0022186,C00240,S015,P0080,2025-10-03,Mobile,1,0.0,2025-10
T0024043,C00224,S043,P0222,2025-10-03,Online,1,0.0,2025-10
T0000981,C00202,S037,P0148,2025-10-03,Online,2,0.0,2025-10
T0003906,C00124,S045,P0209,2025-10-03,Online,1,0.0,2025-10
T0040943,C00073,S027,P0123,2025-10-03,InStore,1,0.0,2025-10
T0046135,C00030,S001,P0141,2025-10-03,InStore,1,0.1,2025-10
T0014611,C00036,S016,P0037,2025-10-03,Online,1,0.0,2025-10
T0049842,C00111,S023,P0072,2025-10-03,InStore,3,0.0,2025-10
T0030882,C00163,S014,P0239,2025-10-03,Online,1,0.0,2025-10
T0000318,C00198,S009,P0182,2025-10-03,Online,2,0.0,2025-10
T0039879,C00220,S033,P0179,2025-10-03,InStore,1,0.0,2025-10
T0036384,C00193,S044,P0019,2025-10-03,InStore,1,0.0,2025-10
T0008439,C00134,S007,P0241,2025-10-03,InStore,2,0.0,2025-10
T0036407,C00029,S045,P0061,2025-10-03,InStore,1,0.1,2025-10
T0030892,C00063,S008,P0087,2025-10-03,Mobile,2,0.0,2025-10
T0010288,C00138,S023,P0018,2025-10-03,InStore,5,0.0,2025-10
T0018216,C00013,S014,P0089,2025-10-03,InStore,1,0.0,2025-10
T0013765,C00081,S045,P0049,2025-10-03,Online,1,0.0,2025-10
T0023370,C00150,S037,P0038,2025-10-03,Online,1,0.0,2025-10
T0042606,C00117,S021,P0042,2025-10-03,InStore,1,0.0,2025-10
T0046717,C00186,S024,P0146,2025-10-03,Online,1,0.0,2025-10
T0047530,C00180,S013,P0146,2025-10-03,InStore,2,0.0,2025-10
T0005512,C00024,S012,P0039,2025-10-03,InStore,1,0.0,2025-10
T0032671,C00057,S023,P0161,2025-10-03,InStore,1,0.0,2025-10
T0014911,C00173,S050,P0138,2025-10-03,InStore,1,0.1,2025-10
T0014241,C00059,S015,P0112,2025-10-03,InStore,1,0.0,2025-10
T0040860,C00014,S046,P0061,2025-10-03,InStore,1,0.15,2025-10
T0029989,C00023,S035,P0190,2025-10-03,InStore,2,0.0,2025-10
T0036356,C00142,S050,P0181,2025-10-03,InStore,1,0.0,2025-10
T0010134,C00134,S034,P0004,2025-10-03,InStore,1,0.0,2025-10
T0022369,C00142,S026,P0057,2025-10-03,Mobile,1,0.1,2025-10
T0002264,C00088,S024,P0113,2025-10-03,InStore,1,0.0,2025-10
T0008476,C00111,S039,P0156,2025-10-03,Online,2,0.0,2025-10
T0042351,C00211,S037,P0173,2025-10-03,InStore,3,0.0,2025-10
T0011688,C00082,S037,P0027,2025-10-03,InStore,1,0.0,2025-10
T0000380,C00036,S011,P0133,2025-10-03,Online,1,0.0,2025-10
T0046197,C00086,S040,P0112,2025-10-03,Online,1,0.0,2025-10
T0035313,C00148,S048,P0013,2025-10-03,InStore,1,0.15,2025-10
T0009023,C00211,S040,P0024,2025-10-03,Online,1,0.2,2025-10
T0049266,C00130,S048,P0071,2025-10-04,Online,1,0.0,2025-10
T0048784,C00221,S006,P0207,2025-10-04,Mobile,1,0.05,2025-10
T0012235,C00111,S049,P0139,2025-10-04,Online,2,0.0,2025-10
T0038456,C00153,S040,P0105,2025-10-04,Mobile,3,0.1,2025-10
T0015166,C00208,S043,P0100,2025-10-04,Mobile,1,0.0,2025-10
T0014836,C00170,S016,P0023,2025-10-04,Mobile,1,0.0,2025-10
T0011277,C00039,S027,P0031,2025-10-04,Online,2,0.0,2025-10
T0017395,C00215,S019,P0031,2025-10-04,InStore,5,0.0,2025-10
T0030501,C00220,S002,P0223,2025-10-04,InStore,2,0.0,2025-10
T0038861,C00013,S039,P0142,2025-10-04,InStore,1,0.0,2025-10
T0018333,C00077,S021,P0094,2025-10-04,InStore,1,0.0,2025-10
T0040977,C00173,S029,P0069,2025-10-04,Mobile,1,0.0,2025-10
T0048841,C00174,S045,P0145,2025-10-04,InStore,1,0.0,2025-10
T0015296,C00092,S010,P0217,2025-10-04,Mobile,1,0.0,2025-10
T0010925,C00087,S010,P0071,2025-10-04,InStore,1,0.0,2025-10
T0018598,C00174,S048,P0007,2025-10-04,InStore,1,0.0,2025-10
T0042869,C00137,S046,P0204,2025-10-04,InStore,1,0.0,2025-10
T0002556,C00244,S038,P0152,2025-10-04,Online,2,0.25,2025-10
T0038984,C00225,S015,P0086,2025-10-04,Online,1,0.0,2025-10
T0031862,C00097,S035,P0202,2025-10-04,Online,2,0.0,2025-10
T0018746,C00148,S025,P0232,2025-10-04,InStore,1,0.0,2025-10
T0032171,C00177,S037,P0005,2025-10-04,InStore,1,0.2,2025-10
T0009688,C00161,S028,P0236,2025-10-04,Online,1,0.05,2025-10
T0032130,C00144,S016,P0111,2025-10-04,Online,3,0.0,2025-10
T0008249,C00137,S029,P0051,2025-10-04,Mobile,1,0.0,2025-10
T0012206,C00225,S010,P0223,2025-10-04,InStore,1,0.0,2025-10
T0038963,C00102,S047,P0147,2025-10-04,Online,2,0.0,2025-10
T0030733,C00023,S044,P0114,2025-10-04,Online,1,0.0,2025-10
T0044652,C00152,S037,P0157,2025-10-04,Online,1,0.0,2025-10
T0022007,C00148,S042,P0156,2025-10-04,InStore,1,0.0,2025-10
T0005944,C00224,S012,P0013,2025-10-04,InStore,1,0.05,2025-10
T0040661,C00196,S007,P0133,2025-10-04,Mobile,2,0.0,2025-10
T0002276,C00225,S048,P0193,2025-10-04,InStore,2,0.0,2025-10
T0042488,C00128,S012,P0091,2025-10-04,InStore,1,0.0,2025-10
T0031946,C00101,S011,P0067,2025-10-04,InStore,1,0.0,2025-10
T0018618,C00127,S050,P0070,2025-10-04,Online,2,0.3,2025-10
T0017353,C00088,S039,P0133,2025-10-04,Online,1,0.0,2025-10
T0005968,C00184,S018,P0008,2025-10-04,Online,3,0.0,2025-10
T0007224,C00074,S045,P0225,2025-10-04,Online,1,0.0,2025-10
T0005773,C00184,S045,P0156,2025-10-04,Mobile,1,0.0,2025-10
T0006472,C00117,S034,P0126,2025-10-04,InStore,4,0.0,2025-10
T0019403,C00233,S003,P0185,2025-10-04,InStore,2,0.0,2025-10
T0032066,C00239,S019,P0164,2025-10-04,InStore,4,0.0,2025-10
T0041960,C00148,S042,P0192,2025-10-04,InStore,1,0.0,2025-10
T0030694,C00194,S045,P0027,2025-10-04,Online,1,0.0,2025-10
T0040769,C00068,S042,P0163,2025-10-04,Online,1,0.0,2025-10
T0022809,C00047,S040,P0094,2025-10-04,Mobile,1,0.0,2025-10
T0028826,C00078,S044,P0120,2025-10-04,InStore,1,0.0,2025-10
T0042623,C00107,S032,P0114,2025-10-04,InStore,5,0.0,2025-10
T0003479,C00208,S043,P0188,2025-10-04,Mobile,2,0.0,2025-10
T0049285,C00001,S038,P0147,2025-10-04,InStore,1,0.0,2025-10
T0040781,C00174,S015,P0168,2025-10-04,InStore,1,0.0,2025-10
T0011471,C00179,S046,P0139,2025-10-04,InStore,1,0.0,2025-10
T0047877,C00082,S006,P0134,2025-10-04,InStore,1,0.0,2025-10
T0005726,C00122,S001,P0239,2025-10-04,Online,1,0.1,2025-10
T0002214,C00135,S006,P0150,2025-10-04,InStore,1,0.0,2025-10
T0033693,C00121,S039,P0168,2025-10-04,InStore,1,0.0,2025-10
T0006433,C00123,S016,P0118,2025-10-04,Online,1,0.0,2025-10
T0018345,C00130,S042,P0060,2025-10-04,Mobile,1,0.25,2025-10
T0038855,C00065,S032,P0210,2025-10-04,InStore,1,0.0,2025-10
T0021665,C00138,S010,P0219,2025-10-04,InStore,1,0.0,2025-10
T0033826,C00072,S014,P0045,2025-10-04,InStore,1,0.25,2025-10
T0018726,C00200,S024,P0167,2025-10-04,Online,1,0.0,2025-10
T0042842,C00093,S016,P0159,2025-10-04,Online,1,0.2,2025-10
T0048381,C00166,S040,P0004,2025-10-04,Online,2,0.0,2025-10
T0012412,C00178,S021,P0017,2025-10-04,Mobile,2,0.0,2025-10
T0044913,C00150,S023,P0093,2025-10-04,InStore,2,0.0,2025-10
T0028832,C00108,S038,P0223,2025-10-04,Online,1,0.0,2025-10
T0040863,C00193,S037,P0017,2025-10-04,InStore,2,0.1,2025-10
T0002841,C00079,S031,P0099,2025-10-04,Mobile,1,0.0,2025-10
T0023884,C00195,S042,P0198,2025-10-04,InStore,1,0.0,2025-10
T0044663,C00221,S006,P0179,2025-10-04,Online,3,0.0,2025-10
T0003474,C00009,S007,P0151,2025-10-04,Online,2,0.2,2025-10
T0004992,C00191,S041,P0002,2025-10-04,InStore,1,0.0,2025-10
T0042529,C00070,S011,P0178,2025-10-04,Online,1,0.2,2025-10
T0006002,C00150,S021,P0018,2025-10-04,Online,2,0.0,2025-10
T0010244,C00084,S049,P0072,2025-10-04,Mobile,1,0.0,2025-10
T0048587,C00202,S049,P0169,2025-10-04,Mobile,1,0.0,2025-10
T0022629,C00064,S023,P0037,2025-10-04,Mobile,1,0.0,2025-10
T0031374,C00180,S022,P0187,2025-10-04,Online,3,0.0,2025-10
T0041441,C00086,S011,P0245,2025-10-04,InStore,1,0.05,2025-10
T0032932,C00084,S035,P0032,2025-10-04,InStore,1,0.0,2025-10
T0029693,C00190,S010,P0059,2025-10-04,InStore,3,0.1,2025-10
T0009503,C00170,S048,P0132,2025-10-04,InStore,1,0.0,2025-10
T0029986,C00030,S040,P0001,2025-10-04,InStore,1,0.1,2025-10
T0039592,C00039,S016,P0070,2025-10-04,Online,1,0.05,2025-10
T0043665,C00114,S029,P0186,2025-10-04,Online,1,0.1,2025-10
T0025075,C00087,S023,P0127,2025-10-04,InStore,1,0.0,2025-10
T0017713,C00027,S046,P0050,2025-10-04,InStore,1,0.0,2025-10
T0043713,C00121,S039,P0050,2025-10-04,InStore,3,0.0,2025-10
T0002077,C00156,S020,P0049,2025-10-04,InStore,1,0.0,2025-10
T0006108,C00071,S022,P0068,2025-10-04,Online,2,0.15,2025-10
T0003182,C00204,S049,P0055,2025-10-04,Online,1,0.1,2025-10
T0039536,C00117,S017,P0172,2025-10-04,InStore,1,0.0,2025-10
T0031712,C00222,S019,P0133,2025-10-04,Online,1,0.0,2025-10
T0033011,C00137,S002,P0093,2025-10-04,Online,1,0.0,2025-10
T0043238,C00105,S028,P0078,2025-10-04,Online,1,0.0,2025-10
T0003192,C00245,S037,P0004,2025-10-04,Mobile,1,0.0,2025-10
T0030046,C00084,S036,P0233,2025-10-04,InStore,2,0.0,2025-10
T0043204,C00179,S046,P0250,2025-10-04,InStore,5,0.0,2025-10
T0043201,C00047,S035,P0125,2025-10-04,InStore,1,0.15,2025-10
T0032456,C00209,S029,P0198,2025-10-04,Online,1,0.0,2025-10
T0013508,C00151,S015,P0033,2025-10-04,InStore,1,0.0,2025-10
T0018894,C00038,S033,P0086,2025-10-04,InStore,1,0.15,2025-10
T0033070,C00101,S030,P0119,2025-10-04,Online,3,0.0,2025-10
T0011633,C00231,S038,P0113,2025-10-04,InStore,1,0.0,2025-10
T0021339,C00007,S034,P0178,2025-10-04,InStore,1,0.0,2025-10
T0009541,C00247,S031,P0164,2025-10-04,Mobile,1,0.0,2025-10
T0043555,C00068,S042,P0159,2025-10-04,InStore,1,0.0,2025-10
T0007888,C00221,S038,P0025,2025-10-04,InStore,1,0.0,2025-10
T0013763,C00214,S032,P0008,2025-10-04,InStore,1,0.1,2025-10
T0013553,C00033,S035,P0194,2025-10-04,Online,1,0.0,2025-10
T0002031,C00069,S035,P0194,2025-10-04,InStore,1,0.0,2025-10
T0009532,C00235,S004,P0066,2025-10-04,Online,1,0.0,2025-10
T0018546,C00137,S029,P0002,2025-10-04,Mobile,2,0.0,2025-10
T0017814,C00191,S033,P0033,2025-10-04,InStore,1,0.0,2025-10
T0029923,C00159,S019,P0022,2025-10-04,InStore,1,0.0,2025-10
T0049038,C00027,S012,P0195,2025-10-04,Online,1,0.0,2025-10
T0021479,C00166,S023,P0075,2025-10-04,Mobile,1,0.0,2025-10
T0002016,C00021,S039,P0084,2025-10-04,Mobile,1,0.1,2025-10
T0022430,C00105,S028,P0199,2025-10-04,Online,1,0.0,2025-10
T0045013,C00098,S030,P0026,2025-10-04,Mobile,1,0.05,2025-10
T0002370,C00084,S027,P0232,2025-10-04,Mobile,2,0.0,2025-10
T0011356,C00246,S040,P0058,2025-10-04,InStore,2,0.05,2025-10
T0011302,C00166,S024,P0216,2025-10-04,InStore,2,0.0,2025-10
T0048293,C00088,S039,P0123,2025-10-04,InStore,1,0.0,2025-10
T0032813,C00009,S037,P0145,2025-10-04,InStore,1,0.0,2025-10
T0025093,C00021,S006,P0020,2025-10-04,InStore,1,0.0,2025-10
T0043286,C00222,S047,P0220,2025-10-04,InStore,1,0.0,2025-10
T0039984,C00056,S035,P0039,2025-10-04,Mobile,1,0.0,2025-10
T0012762,C00066,S044,P0138,2025-10-04,Online,1,0.0,2025-10
T0007289,C00065,S015,P0075,2025-10-04,InStore,1,0.0,2025-10
T0029738,C00029,S003,P0032,2025-10-04,Mobile,1,0.2,2025-10
T0001989,C00100,S013,P0202,2025-10-04,InStore,3,0.0,2025-10
T0031692,C00067,S025,P0115,2025-10-04,Online,1,0.05,2025-10
T0019329,C00016,S044,P0178,2025-10-04,InStore,1,0.0,2025-10
T0040142,C00198,S034,P0162,2025-10-04,InStore,2,0.0,2025-10
T0002342,C00244,S028,P0030,2025-10-04,Mobile,1,0.0,2025-10
T0042097,C00063,S003,P0023,2025-10-04,InStore,2,0.0,2025-10
T0044143,C00049,S008,P0199,2025-10-04,InStore,2,0.0,2025-10
T0011334,C00056,S037,P0007,2025-10-04,InStore,1,0.0,2025-10
T0007514,C00133,S026,P0145,2025-10-04,InStore,3,0.0,2025-10
T0048744,C00112,S048,P0227,2025-10-04,InStore,1,0.0,2025-10
T0022262,C00016,S010,P0194,2025-10-04,InStore,1,0.0,2025-10
T0009855,C00006,S020,P0008,2025-10-04,InStore,2,0.0,2025-10
T0015842,C00214,S021,P0127,2025-10-04,InStore,1,0.0,2025-10
T0029199,C00165,S016,P0180,2025-10-04,Mobile,1,0.0,2025-10
T0025966,C00118,S043,P0210,2025-10-04,Online,2,0.0,2025-10
T0006373,C00014,S031,P0088,2025-10-04,Online,1,0.1,2025-10
T0048748,C00139,S020,P0075,2025-10-04,InStore,2,0.0,2025-10
T0003331,C00217,S006,P0231,2025-10-04,InStore,2,0.0,2025-10
T0025986,C00105,S038,P0169,2025-10-04,InStore,3,0.0,2025-10
T0029157,C00021,S016,P0061,2025-10-04,Online,2,0.0,2025-10
T0011367,C00137,S047,P0198,2025-10-04,InStore,1,0.0,2025-10
T0012823,C00207,S046,P0234,2025-10-04,InStore,1,0.25,2025-10
T0006384,C00047,S044,P0002,2025-10-04,Mobile,2,0.0,2025-10
T0042882,C00240,S045,P0081,2025-10-04,InStore,1,0.0,2025-10
T0041677,C00126,S015,P0015,2025-10-04,Online,1,0.0,2025-10
T0032220,C00196,S014,P0244,2025-10-04,InStore,1,0.0,2025-10
T0012246,C00079,S031,P0207,2025-10-04,InStore,1,0.3,2025-10
T0033506,C00009,S044,P0165,2025-10-04,InStore,3,0.0,2025-10
T0015361,C00152,S035,P0176,2025-10-04,InStore,1,0.0,2025-10
T0029066,C00011,S012,P0019,2025-10-04,Mobile,5,0.05,2025-10
T0008712,C00027,S029,P0046,2025-10-04,Online,3,0.0,2025-10
T0019136,C00125,S024,P0217,2025-10-04,Mobile,1,0.0,2025-10
T0033280,C00187,S036,P0100,2025-10-04,InStore,1,0.05,2025-10
T0009328,C00031,S025,P0143,2025-10-04,InStore,4,0.0,2025-10
T0041278,C00151,S015,P0080,2025-10-04,InStore,1,0.1,2025-10
T0029518,C00186,S023,P0058,2025-10-04,Mobile,1,0.0,2025-10
T0039479,C00099,S007,P0226,2025-10-04,InStore,1,0.0,2025-10
T0002719,C00065,S010,P0156,2025-10-04,Online,2,0.0,2025-10
T0039469,C00186,S023,P0130,2025-10-04,InStore,2,0.0,2025-10
T0009813,C00003,S037,P0191,2025-10-04,InStore,1,0.15,2025-10
T0025012,C00235,S035,P0207,2025-10-04,Mobile,3,0.15,2025-10
T0002623,C00156,S006,P0155,2025-10-04,Mobile,3,0.05,2025-10
T0039445,C00034,S018,P0110,2025-10-04,InStore,1,0.05,2025-10
T0031488,C00245,S004,P0149,2025-10-04,Online,1,0.0,2025-10
T0033156,C00179,S002,P0017,2025-10-04,InStore,1,0.0,2025-10
T0043109,C00205,S027,P0216,2025-10-04,Mobile,2,0.0,2025-10
T0048742,C00065,S010,P0098,2025-10-04,InStore,1,0.0,2025-10
T0017622,C00218,S001,P0189,2025-10-04,Online,1,0.0,2025-10
T0013594,C00213,S015,P0006,2025-10-04,InStore,1,0.0,2025-10
T0021781,C00054,S048,P0016,2025-10-04,InStore,1,0.0,2025-10
T0008605,C00161,S038,P0198,2025-10-04,InStore,1,0.0,2025-10
T0025195,C00030,S044,P0179,2025-10-04,InStore,2,0.0,2025-10
T0029382,C00138,S018,P0037,2025-10-04,InStore,1,0.0,2025-10
T0032321,C00166,S035,P0055,2025-10-04,Mobile,5,0.2,2025-10
T0041596,C00129,S032,P0143,2025-10-04,Mobile,1,0.2,2025-10
T0025379,C00136,S011,P0169,2025-10-04,InStore,2,0.0,2025-10
T0040478,C00231,S030,P0085,2025-10-04,Mobile,1,0.0,2025-10
T0008295,C00246,S035,P0122,2025-10-04,InStore,1,0.0,2025-10
T0013778,C00237,S049,P0117,2025-10-04,Online,1,0.0,2025-10
T0039228,C00162,S036,P0116,2025-10-04,Mobile,2,0.0,2025-10
T0025312,C00136,S038,P0054,2025-10-04,Mobile,2,0.0,2025-10
T0031284,C00152,S023,P0026,2025-10-04,InStore,1,0.1,2025-10
T0008151,C00025,S029,P0220,2025-10-04,Mobile,3,0.0,2025-10
T0004274,C00225,S018,P0120,2025-10-04,InStore,1,0.0,2025-10
T0004718,C00216,S045,P0083,2025-10-04,Mobile,1,0.0,2025-10
T0037934,C00148,S045,P0191,2025-10-04,InStore,1,0.0,2025-10
T0000891,C00181,S039,P0030,2025-10-04,InStore,1,0.15,2025-10
T0046165,C00221,S013,P0125,2025-10-04,InStore,2,0.0,2025-10
T0047034,C00088,S044,P0021,2025-10-04,InStore,1,0.0,2025-10
T0027809,C00025,S026,P0090,2025-10-04,Online,1,0.0,2025-10
T0008162,C00109,S028,P0123,2025-10-04,Online,1,0.0,2025-10
T0011987,C00080,S014,P0204,2025-10-04,Mobile,1,0.0,2025-10
T0027570,C00008,S006,P0199,2025-10-04,InStore,1,0.05,2025-10
T0001056,C00006,S029,P0081,2025-10-04,Online,1,0.0,2025-10
T0019958,C00121,S040,P0170,2025-10-04,InStore,1,0.0,2025-10
T0037704,C00022,S001,P0002,2025-10-04,Mobile,1,0.0,2025-10
T0034679,C00228,S045,P0119,2025-10-04,InStore,1,0.0,2025-10
T0015041,C00171,S034,P0208,2025-10-04,InStore,1,0.25,2025-10
T0010223,C00011,S014,P0144,2025-10-04,InStore,1,0.2,2025-10
T0028296,C00133,S046,P0089,2025-10-04,InStore,1,0.1,2025-10
T0007644,C00036,S030,P0209,2025-10-04,Online,1,0.0,2025-10
T0010911,C00104,S027,P0072,2025-10-04,InStore,1,0.0,2025-10
T0010191,C00249,S023,P0213,2025-10-04,Online,1,0.0,2025-10
T0013147,C00177,S027,P0095,2025-10-04,InStore,2,0.0,2025-10
T0027531,C00161,S006,P0066,2025-10-04,InStore,2,0.0,2025-10
T0009944,C00177,S037,P0181,2025-10-04,Mobile,1,0.0,2025-10
T0019856,C00050,S011,P0136,2025-10-04,InStore,1,0.3,2025-10
T0016721,C00110,S035,P0045,2025-10-04,Mobile,2,0.1,2025-10
T0047068,C00193,S027,P0099,2025-10-04,Online,2,0.0,2025-10
T0017180,C00216,S015,P0043,2025-10-04,Online,1,0.0,2025-10
T0007080,C00059,S025,P0213,2025-10-04,Online,1,0.0,2025-10
T0049600,C00216,S045,P0181,2025-10-04,InStore,2,0.0,2025-10
T0016388,C00175,S003,P0134,2025-10-04,InStore,1,0.0,2025-10
T0038012,C00038,S012,P0068,2025-10-04,InStore,1,0.0,2025-10
T0020849,C00071,S003,P0139,2025-10-04,Online,2,0.0,2025-10
T0027261,C00008,S013,P0100,2025-10-04,InStore,1,0.0,2025-10
T0015553,C00144,S028,P0037,2025-10-04,Mobile,2,0.0,2025-10
T0000032,C00166,S027,P0035,2025-10-04,InStore,2,0.0,2025-10
T0014053,C00095,S039,P0145,2025-10-04,Online,1,0.0,2025-10
T0045510,C00008,S019,P0239,2025-10-04,InStore,1,0.0,2025-10
T0011967,C00021,S006,P0027,2025-10-04,InStore,1,0.0,2025-10
T0037190,C00026,S032,P0131,2025-10-04,Online,1,0.0,2025-10
T0035581,C00239,S022,P0027,2025-10-04,InStore,1,0.0,2025-10
T0009112,C00110,S033,P0028,2025-10-04,Online,1,0.05,2025-10
T0027119,C00137,S002,P0021,2025-10-04,Mobile,3,0.0,2025-10
T0012950,C00161,S006,P0020,2025-10-04,InStore,1,0.0,2025-10
T0045906,C00001,S013,P0040,2025-10-04,InStore,1,0.0,2025-10
T0001250,C00131,S034,P0100,2025-10-04,Mobile,1,0.0,2025-10
T0013320,C00222,S005,P0187,2025-10-04,InStore,1,0.0,2025-10
T0004145,C00198,S036,P0087,2025-10-04,InStore,1,0.0,2025-10
T0004833,C00082,S011,P0084,2025-10-04,Online,1,0.2,2025-10
T0000947,C00228,S015,P0139,2025-10-04,Mobile,1,0.0,2025-10
T0016665,C00197,S023,P0203,2025-10-04,InStore,2,0.0,2025-10
T0007803,C00172,S041,P0184,2025-10-04,InStore,1,0.0,2025-10
T0013017,C00171,S017,P0007,2025-10-04,Online,2,0.0,2025-10
T0047310,C00143,S044,P0077,2025-10-04,Mobile,2,0.0,2025-10
T0020909,C00095,S040,P0123,2025-10-04,Online,1,0.0,2025-10
T0026354,C00011,S046,P0135,2025-10-04,Mobile,2,0.0,2025-10
T0014707,C00091,S014,P0029,2025-10-04,InStore,1,0.0,2025-10
T0013367,C00220,S050,P0231,2025-10-04,Mobile,1,0.0,2025-10
T0009965,C00182,S010,P0231,2025-10-04,Online,2,0.0,2025-10
T0028135,C00214,S020,P0042,2025-10-04,InStore,3,0.05,2025-10
T0027213,C00236,S018,P0009,2025-10-04,InStore,1,0.0,2025-10
T0037753,C00006,S041,P0107,2025-10-04,InStore,1,0.0,2025-10
T0001046,C00179,S032,P0164,2025-10-04,InStore,1,0.0,2025-10
T0037171,C00033,S044,P0245,2025-10-04,InStore,1,0.0,2025-10
T0009968,C00187,S019,P0161,2025-10-04,Online,2,0.0,2025-10
T0007173,C00225,S025,P0034,2025-10-04,InStore,1,0.0,2025-10
T0006740,C00244,S028,P0065,2025-10-04,Mobile,1,0.0,2025-10
T0011700,C00159,S006,P0036,2025-10-04,InStore,1,0.0,2025-10
T0028252,C00113,S027,P0156,2025-10-04,InStore,1,0.0,2025-10
T0006774,C00187,S034,P0181,2025-10-04,InStore,1,0.15,2025-10
T0024772,C00114,S030,P0198,2025-10-04,Online,1,0.0,2025-10
T0037587,C00031,S010,P0084,2025-10-04,InStore,1,0.1,2025-10
T0037773,C00113,S024,P0152,2025-10-04,Online,1,0.15,2025-10
T0037179,C00021,S028,P0024,2025-10-04,Mobile,2,0.0,2025-10
T0026560,C00077,S008,P0001,2025-10-04,Online,1,0.05,2025-10
T0046237,C00226,S017,P0225,2025-10-04,InStore,1,0.0,2025-10
T0023525,C00068,S048,P0098,2025-10-04,InStore,2,0.0,2025-10
T0004893,C00234,S030,P0117,2025-10-04,Online,1,0.0,2025-10
T0004929,C00155,S016,P0240,2025-10-04,Mobile,1,0.0,2025-10
T0017242,C00071,S017,P0067,2025-10-04,InStore,1,0.0,2025-10
T0020796,C00009,S044,P0217,2025-10-04,Online,2,0.0,2025-10
T0046239,C00065,S018,P0120,2025-10-04,Mobile,1,0.3,2025-10
T0000799,C00202,S037,P0147,2025-10-04,InStore,1,0.0,2025-10
T0001325,C00232,S025,P0199,2025-10-04,Online,2,0.0,2025-10
T0045630,C00210,S046,P0215,2025-10-04,InStore,1,0.0,2025-10
T0020244,C00058,S018,P0038,2025-10-04,Mobile,2,0.0,2025-10
T0017236,C00176,S036,P0110,2025-10-04,Online,3,0.0,2025-10
T0004036,C00188,S026,P0205,2025-10-04,InStore,3,0.0,2025-10
T0047445,C00058,S045,P0089,2025-10-04,InStore,1,0.0,2025-10
T0004600,C00138,S045,P0241,2025-10-04,Mobile,1,0.2,2025-10
T0049398,C00250,S039,P0054,2025-10-04,InStore,3,0.0,2025-10
T0004247,C00067,S046,P0034,2025-10-04,InStore,1,0.0,2025-10
T0020617,C00008,S038,P0237,2025-10-04,InStore,1,0.0,2025-10
T0035181,C00156,S038,P0221,2025-10-04,InStore,1,0.0,2025-10
T0001336,C00205,S043,P0067,2025-10-04,Online,2,0.0,2025-10
T0027315,C00193,S037,P0100,2025-10-04,Online,1,0.15,2025-10
T0024403,C00149,S035,P0032,2025-10-04,Online,2,0.0,2025-10
T0027321,C00121,S037,P0083,2025-10-04,InStore,1,0.0,2025-10
T0007057,C00084,S027,P0008,2025-10-04,InStore,1,0.0,2025-10
T0004582,C00113,S023,P0211,2025-10-04,InStore,1,0.0,2025-10
T0035156,C00193,S027,P0107,2025-10-04,Online,1,0.1,2025-10
T0007656,C00006,S004,P0020,2025-10-04,Mobile,1,0.0,2025-10
T0015006,C00177,S040,P0177,2025-10-04,Mobile,2,0.0,2025-10
T0004459,C00083,S050,P0101,2025-10-04,InStore,1,0.0,2025-10
T0024458,C00093,S005,P0067,2025-10-04,Online,1,0.0,2025-10
T0007717,C00101,S011,P0147,2025-10-04,InStore,1,0.0,2025-10
T0036204,C00134,S036,P0125,2025-10-04,InStore,2,0.0,2025-10
T0028539,C00106,S034,P0001,2025-10-04,InStore,1,0.15,2025-10
